date,nav
2014-05-07,16.2031
2014-05-08,16.2601
2014-05-09,16.2665
2014-05-12,16.236
2014-05-13,16.318
2014-05-14,16.3868
2014-05-15,16.2742
2014-05-16,16.3354
2014-05-19,16.6375
2014-05-20,17.0756
2014-05-21,17.3618
2014-05-22,17.6336
2014-05-23,17.5799
2014-05-26,17.2722
2014-05-27,17.4244
2014-05-28,17.7014
2014-05-29,17.6411
2014-05-30,17.5999
2014-06-02,17.7284
2014-06-03,17.7281
2014-06-04,18.0406
2014-06-05,18.2638
2014-06-06,18.5395
2014-06-09,18.8095
2014-06-10,18.9611
2014-06-11,18.7536
2014-06-12,18.9265
2014-06-13,18.7545
2014-06-16,18.7174
2014-06-17,19.0015
2014-06-18,19.2167
2014-06-19,19.1541
2014-06-20,19.1702
2014-06-23,19.1147
2014-06-24,19.1991
2014-06-25,19.3056
2014-06-26,19.5189
2014-06-27,19.669
2014-06-30,20.0705
2014-07-01,20.2237
2014-07-02,20.3994
2014-07-03,20.539
2014-07-04,20.7887
2014-07-07,20.9874
2014-07-08,20.4515
2014-07-09,20.1567
2014-07-10,20.1881
2014-07-11,19.8392
2014-07-14,19.7798
2014-07-15,19.9854
2014-07-16,20.4248
2014-07-17,20.8995
2014-07-18,20.8316
2014-07-21,21.28
2014-07-22,21.363
2014-07-23,21.24
2014-07-24,21.3216
2014-07-25,21.1489
2014-07-28,21.1246
2014-07-30,21.0491
2014-07-31,21.0652
2014-08-01,20.8274
2014-08-04,21.1423
2014-08-05,21.1792
2014-08-06,21.2068
2014-08-07,21.1366
2014-08-08,20.9051
2014-08-11,21.0294
2014-08-12,20.9523
2014-08-13,20.4227
2014-08-14,20.6268
2014-08-18,20.9437
2014-08-19,21.1964
2014-08-20,21.5099
2014-08-21,21.8125
2014-08-22,21.898
2014-08-25,21.7299
2014-08-26,21.6681
2014-08-27,22.0752
2014-08-28,22.1709
2014-09-01,22.5292
2014-09-02,22.6476
2014-09-03,22.842
2014-09-04,22.8661
2014-09-05,22.9624
2014-09-08,23.31
2014-09-09,23.6853
2014-09-10,23.8862
2014-09-11,24.41
2014-09-12,24.6248
2014-09-15,24.7489
2014-09-16,24.0716
2014-09-17,24.2051
2014-09-18,24.5974
2014-09-19,24.6537
2014-09-22,24.9688
2014-09-23,24.5235
2014-09-24,24.1531
2014-09-25,23.6113
2014-09-26,23.6912
2014-09-29,23.9932
2014-09-30,24.2982
2014-10-01,24.1597
2014-10-07,23.9234
2014-10-08,24.0609
2014-10-09,24.0814
2014-10-10,23.7407
2014-10-13,23.8232
2014-10-14,23.7147
2014-10-16,23.2763
2014-10-17,23.3519
2014-10-20,23.3913
2014-10-21,23.54
2014-10-22,23.8185
2014-10-27,23.9115
2014-10-28,24.0775
2014-10-29,24.2092
2014-10-30,24.2267
2014-10-31,24.3031
2014-11-03,24.5647
2014-11-05,24.6593
2014-11-07,24.567
2014-11-10,24.7095
2014-11-11,24.92
2014-11-12,25.2255
2014-11-13,25.3732
2014-11-14,25.4694
2014-11-17,25.74
2014-11-18,26.0028
2014-11-19,26.0641
2014-11-20,25.8923
2014-11-21,25.9891
2014-11-24,25.896
2014-11-25,25.3911
2014-11-26,25.6618
2014-11-27,26.0216
2014-11-28,26.2402
2014-12-01,26.2093
2014-12-02,26.5928
2014-12-03,27.0697
2014-12-04,27.342
2014-12-05,27.3359
2014-12-08,27.5153
2014-12-09,27.0266
2014-12-10,27.2901
2014-12-11,27.739
2014-12-12,27.4434
2014-12-15,27.3527
2014-12-16,26.791
2014-12-17,26.2936
2014-12-18,27.0853
2014-12-19,27.1556
2014-12-22,27.439
2014-12-23,27.4262
2014-12-24,27.4695
2014-12-26,27.5386
2014-12-29,28.1163
2014-12-30,28.5876
2014-12-31,29.2084
2015-01-01,29.3671
2015-01-02,29.4253
2015-01-05,29.3031
2015-01-06,28.566
2015-01-07,28.7345
2015-01-08,29.2325
2015-01-09,29.2834
2015-01-12,29.4713
2015-01-13,29.4388
2015-01-14,29.5028
2015-01-15,29.6991
2015-01-16,29.7293
2015-01-19,30.5172
2015-01-20,30.8184
2015-01-21,30.714
2015-01-22,30.7123
2015-01-23,30.4927
2015-01-27,30.5724
2015-01-28,30.7898
2015-01-29,30.7497
2015-01-30,30.5936
2015-02-02,30.6145
2015-02-03,30.7745
2015-02-04,30.6731
2015-02-05,30.2614
2015-02-06,29.7377
2015-02-09,29.397
2015-02-10,29.5782
2015-02-11,29.9083
2015-02-12,30.2611
2015-02-13,30.2844
2015-02-16,30.5344
2015-02-18,30.6868
2015-02-19,30.6178
2015-02-20,30.6869
2015-02-23,30.3222
2015-02-24,30.2175
2015-02-25,30.1089
2015-02-26,29.9507
2015-02-27,30.2262
2015-03-02,30.5216
2015-03-03,30.8045
2015-03-04,30.6349
2015-03-05,30.6428
2015-03-09,30.4317
2015-03-10,30.3725
2015-03-11,30.4375
2015-03-12,30.686
2015-03-13,30.2599
2015-03-16,30.179
2015-03-17,30.0579
2015-03-18,30.0143
2015-03-19,29.8192
2015-03-20,29.392
2015-03-23,28.911
2015-03-24,28.8295
2015-03-25,28.8366
2015-03-26,28.4267
2015-03-27,28.5473
2015-03-30,29.2627
2015-03-31,29.3347
2015-04-01,29.7949
2015-04-06,30.1584
2015-04-07,30.2953
2015-04-08,30.8106
2015-04-09,31.2433
2015-04-10,31.3292
2015-04-13,31.7364
2015-04-15,31.8726
2015-04-16,31.9168
2015-04-17,31.798
2015-04-20,31.0796
2015-04-21,31.0267
2015-04-22,31.0468
2015-04-23,30.9662
2015-04-24,30.2416
2015-04-27,29.674
2015-04-28,29.7529
2015-04-29,30.1521
2015-04-30,30.1525
2015-05-04,30.6068
2015-05-05,30.6932
2015-05-06,30.0312
2015-05-07,29.4468
2015-05-08,29.884
2015-05-11,30.6452
2015-05-12,30.1822
2015-05-13,30.4511
2015-05-14,30.5463
2015-05-15,31.0965
2015-05-18,31.1586
2015-05-19,31.0088
2015-05-20,30.9295
2015-05-21,30.8716
2015-05-22,30.8954
2015-05-25,30.681
2015-05-26,30.5493
2015-05-27,30.3406
2015-05-28,30.3566
2015-05-29,30.5261
2015-06-01,30.3029
2015-06-02,29.8851
2015-06-03,29.5373
2015-06-04,29.4409
2015-06-05,29.7033
2015-06-08,29.3979
2015-06-09,29.2003
2015-06-10,29.6228
2015-06-11,29.1922
2015-06-12,29.2746
2015-06-15,29.5041
2015-06-16,29.497
2015-06-17,30.0202
2015-06-18,30.4689
2015-06-19,30.5701
2015-06-22,30.7491
2015-06-23,30.8937
2015-06-24,30.9998
2015-06-25,31.0607
2015-06-26,31.0294
2015-06-29,30.6479
2015-06-30,31.1456
2015-07-01,31.4503
2015-07-02,31.5581
2015-07-03,31.7734
2015-07-06,32.4565
2015-07-07,32.8775
2015-07-08,32.7031
2015-07-09,32.7345
2015-07-10,32.8467
2015-07-13,32.901
2015-07-14,32.7785
2015-07-15,33.0081
2015-07-16,33.357
2015-07-17,33.3724
2015-07-20,33.5203
2015-07-21,33.0264
2015-07-22,33.1968
2015-07-23,33.5174
2015-07-24,33.1976
2015-07-27,33.1625
2015-07-28,33.0327
2015-07-29,33.1365
2015-07-30,33.2022
2015-07-31,33.6861
2015-08-03,33.884
2015-08-04,34.1317
2015-08-05,34.118
2015-08-06,33.7245
2015-08-07,33.7308
2015-08-10,33.7575
2015-08-11,33.3291
2015-08-12,32.7984
2015-08-13,32.6931
2015-08-14,33.1547
2015-08-17,33.3263
2015-08-18,33.6383
2015-08-19,33.8543
2015-08-20,33.2221
2015-08-21,33.1377
2015-08-24,31.2426
2015-08-25,31.1813
2015-08-26,31.2456
2015-08-27,32.1993
2015-08-28,32.0768
2015-08-31,31.9757
2015-09-01,31.4028
2015-09-02,31.3571
2015-09-03,31.5572
2015-09-04,31.2791
2015-09-07,30.8824
2015-09-08,30.8088
2015-09-09,31.1685
2015-09-10,31.2459
2015-09-11,31.3747
2015-09-14,31.638
2015-09-15,31.5174
2015-09-16,31.4122
2015-09-18,31.7435
2015-09-21,31.8795
2015-09-22,31.6014
2015-09-23,31.6956
2015-09-24,31.6004
2015-09-28,31.6127
2015-09-29,31.5525
2015-09-30,31.9449
2015-10-01,32.0303
2015-10-05,32.4891
2015-10-06,32.4971
2015-10-07,32.6458
2015-10-08,32.787
2015-10-09,32.8509
2015-10-12,32.7741
2015-10-13,32.8369
2015-10-14,32.851
2015-10-15,33.0744
2015-10-16,33.1072
2015-10-19,33.3166
2015-10-20,33.5605
2015-10-21,33.6267
2015-10-23,33.5274
2015-10-26,33.2641
2015-10-27,33.4053
2015-10-28,33.3372
2015-10-29,33.2373
2015-10-30,33.1814
2015-11-02,32.949
2015-11-03,33.328
2015-11-04,33.2605
2015-11-05,32.938
2015-11-06,32.6837
2015-11-09,33.0826
2015-11-10,32.8783
2015-11-13,32.8994
2015-11-16,32.8399
2015-11-17,33.142
2015-11-18,32.7862
2015-11-19,33.2648
2015-11-20,33.4842
2015-11-23,33.6307
2015-11-24,33.4978
2015-11-26,33.4275
2015-11-27,33.5568
2015-11-30,33.5197
2015-12-01,33.5186
2015-12-02,33.8327
2015-12-03,33.7975
2015-12-04,33.694
2015-12-07,33.6603
2015-12-08,33.2944
2015-12-09,32.871
2015-12-10,33.2474
2015-12-11,33.0682
2015-12-14,33.0979
2015-12-15,33.3962
2015-12-16,33.3913
2015-12-17,34.0463
2015-12-18,33.9321
2015-12-21,34.167
2015-12-22,34.2195
2015-12-23,34.4628
2015-12-24,34.6924
2015-12-28,34.9675
2015-12-29,35.1231
2015-12-30,35.4189
2015-12-31,35.7192
2016-01-01,36.0391
2016-01-04,35.7424
2016-01-05,35.9544
2016-01-06,35.5722
2016-01-07,34.6033
2016-01-08,35.1548
2016-01-11,35.1181
2016-01-12,34.5143
2016-01-13,33.9198
2016-01-14,33.6342
2016-01-15,32.8379
2016-01-18,31.6702
2016-01-19,31.9417
2016-01-20,31.3699
2016-01-21,31.4128
2016-01-22,32.1795
2016-01-25,32.3429
2016-01-27,32.3767
2016-01-28,32.3849
2016-01-29,32.5066
2016-02-01,32.6827
2016-02-02,32.579
2016-02-03,32.1505
2016-02-04,32.0113
2016-02-05,32.187
2016-02-08,32.1441
2016-02-09,32.0579
2016-02-10,31.6489
2016-02-11,30.4832
2016-02-12,30.1716
2016-02-15,31.0517
2016-02-16,30.4216
2016-02-17,30.7027
2016-02-18,31.0755
2016-02-19,31.1002
2016-02-22,31.016
2016-02-23,30.6836
2016-02-24,30.265
2016-02-25,30.24
2016-02-26,29.9406
2016-02-29,29.7635
2016-03-01,30.5287
2016-03-02,30.9607
2016-03-03,31.1097
2016-03-04,31.114
2016-03-08,31.0575
2016-03-09,31.0997
2016-03-10,31.0779
2016-03-11,31.0885
2016-03-14,31.3364
2016-03-15,31.1758
2016-03-16,31.2445
2016-03-17,31.3309
2016-03-18,31.5504
2016-03-21,31.9899
2016-03-22,31.8682
2016-03-23,32.2192
2016-03-28,31.8759
2016-03-29,31.9445
2016-03-30,32.3132
2016-03-31,32.3614
2016-04-01,32.6099
2016-04-04,33.112
2016-04-05,32.9295
2016-04-06,33.2317
2016-04-07,33.0194
2016-04-08,33.065
2016-04-11,33.3875
2016-04-12,33.512
2016-04-13,33.7693
2016-04-18,34.1922
2016-04-20,34.2725
2016-04-21,34.1677
2016-04-22,34.001
2016-04-25,33.9629
2016-04-26,34.1453
2016-04-27,34.3437
2016-04-28,34.1016
2016-04-29,34.1348
2016-05-02,34.0495
2016-05-03,34.0306
2016-05-04,33.7226
2016-05-05,33.9939
2016-05-06,33.8769
2016-05-09,34.0572
2016-05-10,33.8602
2016-05-11,33.9502
2016-05-12,34.334
2016-05-13,34.2819
2016-05-16,34.214
2016-05-17,34.2682
2016-05-18,34.3194
2016-05-19,33.8355
2016-05-20,33.6161
2016-05-23,33.6583
2016-05-24,33.416
2016-05-25,33.6057
2016-05-26,33.5544
2016-05-27,33.7237
2016-05-30,33.8423
2016-05-31,33.7683
2016-06-01,33.793
2016-06-02,33.9535
2016-06-03,33.8652
2016-06-06,34.0559
2016-06-07,34.4547
2016-06-08,34.5334
2016-06-09,34.2408
2016-06-10,34.345
2016-06-13,34.1257
2016-06-14,34.0845
2016-06-15,34.3849
2016-06-16,34.26
2016-06-17,34.405
2016-06-20,34.2823
2016-06-21,34.2368
2016-06-22,34.2584
2016-06-23,34.2001
2016-06-24,33.9007
2016-06-27,34.2331
2016-06-28,34.5703
2016-06-29,35.1004
2016-06-30,35.2551
2016-07-01,35.3909
2016-07-04,35.5248
2016-07-05,35.5532
2016-07-07,35.6973
2016-07-08,35.747
2016-07-11,35.8859
2016-07-12,35.7695
2016-07-13,35.8112
2016-07-14,36.3687
2016-07-15,36.3821
2016-07-18,36.3078
2016-07-19,36.1272
2016-07-20,36.5005
2016-07-21,36.5193
2016-07-22,36.6433
2016-07-25,36.9769
2016-07-26,36.7347
2016-07-27,36.4712
2016-07-28,36.7219
2016-07-29,36.8836
2016-08-01,36.5024
2016-08-02,36.3876
2016-08-03,35.9656
2016-08-04,36.1689
2016-08-05,36.4669
2016-08-08,36.5398
2016-08-09,36.3094
2016-08-10,35.939
2016-08-11,35.9288
2016-08-12,36.0147
2016-08-16,35.9908
2016-08-17,36.3047
2016-08-18,36.6979
2016-08-19,36.761
2016-08-22,36.7581
2016-08-23,36.8134
2016-08-24,37.0685
2016-08-25,37.1465
2016-08-26,37.145
2016-08-29,37.3338
2016-08-30,37.8232
2016-08-31,37.9673
2016-09-01,37.547
2016-09-02,37.7261
2016-09-06,37.9713
2016-09-07,37.7765
2016-09-08,38.0072
2016-09-09,37.8889
2016-09-12,37.1323
2016-09-14,37.4695
2016-09-15,37.5655
2016-09-16,37.5474
2016-09-19,37.7317
2016-09-20,37.8995
2016-09-21,37.8895
2016-09-22,38.4994
2016-09-23,38.6335
2016-09-26,38.5512
2016-09-27,38.6536
2016-09-28,38.8645
2016-09-29,37.6457
2016-09-30,38.6634
2016-10-03,39.4262
2016-10-04,39.6324
2016-10-05,39.9987
2016-10-06,39.8451
2016-10-07,40.2223
2016-10-10,40.4711
2016-10-13,39.7037
2016-10-14,39.9726
2016-10-17,39.6723
2016-10-18,40.0062
2016-10-19,40.2299
2016-10-20,40.2785
2016-10-21,40.0949
2016-10-24,40.4993
2016-10-25,40.6786
2016-10-26,40.5044
2016-10-27,40.588
2016-10-28,41.0564
2016-11-01,41.6575
2016-11-02,41.034
2016-11-03,40.5851
2016-11-04,39.8044
2016-11-07,40.3143
2016-11-08,40.2973
2016-11-09,39.7184
2016-11-10,40.372
2016-11-11,39.2286
2016-11-15,37.2816
2016-11-16,37.2673
2016-11-17,37.079
2016-11-18,37.4444
2016-11-21,36.0161
2016-11-22,36.3454
2016-11-23,36.6964
2016-11-24,36.8274
2016-11-25,37.3075
2016-11-28,37.784
2016-11-29,37.9466
2016-11-30,38.2132
2016-12-01,38.1715
2016-12-02,37.6241
2016-12-05,37.5993
2016-12-06,37.4778
2016-12-07,37.3837
2016-12-08,37.6893
2016-12-09,37.7144
2016-12-12,37.4765
2016-12-13,37.6478
2016-12-14,37.2921
2016-12-15,37.1506
2016-12-16,37.1271
2016-12-19,36.945
2016-12-20,36.545
2016-12-21,36.5384
2016-12-22,36.1526
2016-12-23,36.2255
2016-12-26,35.6034
2016-12-27,35.8987
2016-12-28,36.0955
2016-12-29,36.3282
2016-12-30,36.6631
2017-01-02,36.945
2017-01-03,37.2804
2017-01-04,37.3559
2017-01-05,37.6091
2017-01-06,37.6588
2017-01-09,37.8471
2017-01-10,38.0179
2017-01-11,38.2558
2017-01-12,38.1337
2017-01-13,38.1845
2017-01-16,38.3745
2017-01-17,38.5511
2017-01-18,38.8508
2017-01-19,38.9791
2017-01-20,38.6106
2017-01-23,38.7686
2017-01-24,39.1981
2017-01-25,39.3139
2017-01-27,39.5765
2017-01-30,39.3144
2017-01-31,39.1862
2017-02-01,39.5325
2017-02-02,39.6138
2017-02-03,40.3205
2017-02-06,40.7207
2017-02-07,40.9243
2017-02-08,40.9586
2017-02-09,40.9909
2017-02-10,41.2994
2017-02-13,41.2657
2017-02-14,41.0917
2017-02-15,40.3628
2017-02-16,40.8238
2017-02-17,40.8373
2017-02-20,41.1251
2017-02-21,41.2254
2017-02-22,40.9946
2017-02-23,41.03
2017-02-27,40.7685
2017-02-28,40.9008
2017-03-01,41.2422
2017-03-02,40.7713
2017-03-03,40.9417
2017-03-06,40.9656
2017-03-07,41.0703
2017-03-08,41.0006
2017-03-09,41.0732
2017-03-10,40.9816
2017-03-14,41.304
2017-03-15,41.3027
2017-03-16,41.8189
2017-03-17,41.9777
2017-03-20,42.24
2017-03-21,42.1456
2017-03-22,42.0026
2017-03-23,42.1719
2017-03-24,42.2284
2017-03-27,42.2659
2017-03-28,42.3497
2017-03-29,42.3573
2017-03-30,42.691
2017-03-31,42.7884
2017-04-03,43.2863
2017-04-05,44.5942
2017-04-06,44.6978
2017-04-07,44.3425
2017-04-10,44.7075
2017-04-11,45.0113
2017-04-12,44.8462
2017-04-13,44.78
2017-04-17,44.9619
2017-04-18,44.5612
2017-04-19,44.6032
2017-04-20,45.0012
2017-04-21,44.9958
2017-04-24,45.2712
2017-04-25,45.2974
2017-04-26,44.6934
2017-04-27,44.964
2017-04-28,44.9968
2017-05-02,44.8776
2017-05-03,44.8741
2017-05-04,45.0697
2017-05-05,44.9503
2017-05-08,45.2513
2017-05-09,45.4696
2017-05-10,45.8331
2017-05-11,45.5728
2017-05-12,45.1186
2017-05-15,45.6024
2017-05-16,45.686
2017-05-17,45.8048
2017-05-18,45.5892
2017-05-19,45.2431
2017-05-22,44.866
2017-05-23,44.0249
2017-05-24,43.3484
2017-05-25,44.2257
2017-05-26,44.8599
2017-05-29,44.4295
2017-05-30,44.2141
2017-05-31,44.5677
2017-06-01,44.592
2017-06-02,44.8693
2017-06-05,45.12
2017-06-06,44.8932
2017-06-07,45.2229
2017-06-08,45.3666
2017-06-09,45.3998
2017-06-12,45.6426
2017-06-13,45.76
2017-06-14,45.7899
2017-06-15,46.1215
2017-06-16,46.2799
2017-06-19,46.4924
2017-06-20,46.6247
2017-06-21,46.8016
2017-06-22,46.9542
2017-06-23,46.4126
2017-06-27,46.0949
2017-06-28,45.7199
2017-06-29,46.1769
2017-06-30,46.3484
2017-07-03,47.0864
2017-07-04,47.3041
2017-07-05,47.6057
2017-07-06,47.6048
2017-07-07,47.6689
2017-07-10,47.7571
2017-07-11,47.8999
2017-07-12,47.981
2017-07-13,48.2403
2017-07-14,47.7904
2017-07-17,47.97
2017-07-18,47.9429
2017-07-19,48.2322
2017-07-20,48.4308
2017-07-21,48.2629
2017-07-24,48.2489
2017-07-25,48.2663
2017-07-26,48.4663
2017-07-27,48.1589
2017-07-28,48.5811
2017-07-31,48.6537
2017-08-01,48.8185
2017-08-02,48.434
2017-08-03,48.0355
2017-08-04,48.1507
2017-08-07,48.5716
2017-08-08,48.14
2017-08-09,47.6533
2017-08-10,46.6004
2017-08-11,46.9331
2017-08-14,47.737
2017-08-16,48.3225
2017-08-17,48.7034
2017-08-18,48.3833
2017-08-21,47.7179
2017-08-22,47.9154
2017-08-23,48.1917
2017-08-24,48.248
2017-08-28,48.5392
2017-08-29,48.1384
2017-08-30,48.4861
2017-08-31,49.1482
2017-09-01,49.6448
2017-09-04,49.5888
2017-09-05,50.0883
2017-09-06,50.2949
2017-09-07,50.479
2017-09-08,50.5481
2017-09-11,50.7696
2017-09-12,51.0852
2017-09-13,50.6965
2017-09-14,51.3182
2017-09-15,51.7518
2017-09-18,52.3804
2017-09-19,52.9686
2017-09-20,53.3602
2017-09-21,53.3041
2017-09-22,51.5995
2017-09-25,51.0501
2017-09-26,51.6784
2017-09-27,50.832
2017-09-28,51.2362
2017-09-29,51.961
2017-10-03,52.3213
2017-10-04,53.2395
2017-10-05,53.4476
2017-10-06,53.8125
2017-10-09,53.9716
2017-10-10,54.358
2017-10-11,53.678
2017-10-12,53.9971
2017-10-13,54.1717
2017-10-16,54.2114
2017-10-17,54.5388
2017-10-18,54.4244
2017-10-23,54.3424
2017-10-24,54.5146
2017-10-25,53.9848
2017-10-26,54.1288
2017-10-27,54.5232
2017-10-30,55.0944
2017-10-31,55.4171
2017-11-01,55.8753
2017-11-02,56.6875
2017-11-03,57.5792
2017-11-06,57.8698
2017-11-07,57.5758
2017-11-08,57.2373
2017-11-09,58.0804
2017-11-10,57.7898
2017-11-13,57.8186
2017-11-14,57.9063
2017-11-15,57.2689
2017-11-16,58.0829
2017-11-17,58.6486
2017-11-20,59.2067
2017-11-21,59.6667
2017-11-22,60.0691
2017-11-23,60.5408
2017-11-24,61.0875
2017-11-27,61.2762
2017-11-28,61.8321
2017-11-29,61.933
2017-11-30,61.9529
2017-12-01,61.4989
2017-12-04,61.3177
2017-12-05,61.5105
2017-12-06,61.4633
2017-12-07,61.9916
2017-12-08,62.8436
2017-12-11,63.6318
2017-12-12,63.3879
2017-12-13,62.8065
2017-12-14,62.7841
2017-12-15,63.3238
2017-12-18,63.8694
2017-12-19,65.2296
2017-12-20,65.8782
2017-12-21,66.4699
2017-12-22,66.208
2017-12-26,66.0961
2017-12-27,66.0456
2017-12-28,66.3183
2017-12-29,66.1565
2018-01-01,66.1953
2018-01-02,65.5915
2018-01-03,67.0627
2018-01-04,67.8023
2018-01-05,68.8684
2018-01-08,69.0661
2018-01-09,68.6975
2018-01-10,68.6873
2018-01-11,68.7927
2018-01-12,68.8466
2018-01-15,69.0392
2018-01-16,67.6438
2018-01-17,67.8071
2018-01-18,66.4689
2018-01-19,67.0254
2018-01-22,67.6775
2018-01-23,67.2381
2018-01-24,66.4519
2018-01-25,65.9743
2018-01-29,65.4636
2018-01-30,65.2116
2018-01-31,64.872
2018-02-01,64.6604
2018-02-02,62.5129
2018-02-05,62.5391
2018-02-06,61.0687
2018-02-07,62.36
2018-02-08,63.7076
2018-02-09,63.9351
2018-02-12,64.4738
2018-02-14,64.5707
2018-02-15,63.6826
2018-02-16,62.6723
2018-02-19,61.7037
2018-02-20,61.855
2018-02-21,61.8416
2018-02-22,61.7289
2018-02-23,62.211
2018-02-26,62.7988
2018-02-27,62.4806
2018-02-28,62.2774
2018-03-01,62.2116
2018-03-05,61.4179
2018-03-06,60.7648
2018-03-07,59.7924
2018-03-08,59.6107
2018-03-09,59.6427
2018-03-12,59.9923
2018-03-13,60.5853
2018-03-14,60.3817
2018-03-15,60.6964
2018-03-16,60.1759
2018-03-19,59.1931
2018-03-20,59.0942
2018-03-21,59.2581
2018-03-22,58.3845
2018-03-23,57.8792
2018-03-26,58.3483
2018-03-27,58.7848
2018-03-28,58.0969
2018-04-02,59.6897
2018-04-03,60.3663
2018-04-04,59.8079
2018-04-05,60.5934
2018-04-06,61.0985
2018-04-09,61.559
2018-04-10,61.7781
2018-04-11,61.6102
2018-04-12,61.7648
2018-04-13,61.5831
2018-04-16,61.9447
2018-04-17,61.8273
2018-04-18,61.6812
2018-04-19,62.0316
2018-04-20,62.0067
2018-04-23,62.337
2018-04-24,62.5241
2018-04-25,62.5142
2018-04-26,63.2641
2018-04-27,63.0954
2018-04-30,62.9323
2018-05-02,62.4199
2018-05-03,61.9566
2018-05-04,61.5548
2018-05-07,62.362
2018-05-08,62.3405
2018-05-09,62.7255
2018-05-10,62.18
2018-05-11,62.0221
2018-05-14,61.1396
2018-05-15,61.1301
2018-05-16,60.6782
2018-05-17,61.0749
2018-05-18,60.8312
2018-05-21,59.7326
2018-05-22,59.7925
2018-05-23,59.3398
2018-05-24,59.2931
2018-05-25,59.255
2018-05-28,59.7938
2018-05-29,59.4956
2018-05-30,59.6359
2018-05-31,58.995
2018-06-01,57.8765
2018-06-04,56.5065
2018-06-05,55.1442
2018-06-06,55.91
2018-06-07,57.0031
2018-06-08,57.0448
2018-06-11,57.3946
2018-06-12,57.4404
2018-06-13,57.2522
2018-06-14,57.4387
2018-06-15,57.0672
2018-06-18,56.868
2018-06-19,56.0586
2018-06-20,55.9644
2018-06-21,55.5814
2018-06-22,55.5548
2018-06-25,55.0055
2018-06-26,54.6316
2018-06-27,53.7015
2018-06-28,53.2372
2018-06-29,54.0638
2018-07-02,53.9029
2018-07-03,53.973
2018-07-04,54.162
2018-07-05,53.9747
2018-07-06,54.1996
2018-07-09,54.8668
2018-07-10,54.9768
2018-07-11,55.0134
2018-07-12,54.9257
2018-07-13,54.7351
2018-07-16,53.8182
2018-07-17,53.9208
2018-07-18,53.3584
2018-07-19,53.0648
2018-07-20,53.1279
2018-07-23,53.4957
2018-07-24,54.2935
2018-07-25,54.3981
2018-07-26,54.6171
2018-07-27,55.8532
2018-07-30,56.2737
2018-07-31,56.6181
2018-08-01,57.0216
2018-08-02,57.2162
2018-08-03,57.7594
2018-08-06,58.7914
2018-08-07,58.9834
2018-08-08,59.0029
2018-08-09,58.7543
2018-08-10,58.6551
2018-08-13,58.2451
2018-08-14,58.0781
2018-08-16,58.388
2018-08-17,58.7555
2018-08-20,58.7597
2018-08-21,58.8857
2018-08-23,59.031
2018-08-24,58.8617
2018-08-27,59.3442
2018-08-28,59.5545
2018-08-29,59.4907
2018-08-30,59.5719
2018-08-31,60.1287
2018-09-03,59.8974
2018-09-04,58.889
2018-09-05,58.6949
2018-09-06,59.2383
2018-09-07,59.3814
2018-09-10,58.943
2018-09-11,58.317
2018-09-12,58.2059
2018-09-14,58.7983
2018-09-17,58.5504
2018-09-18,58.0036
2018-09-19,57.5821
2018-09-21,56.4467
2018-09-24,55.2821
2018-09-25,54.8274
2018-09-26,55.1202
2018-09-27,54.4466
2018-09-28,53.3171
2018-10-01,52.883
2018-10-03,52.9192
2018-10-04,51.9575
2018-10-05,51.0967
2018-10-08,50.3191
2018-10-09,49.9984
2018-10-10,51.6901
2018-10-11,51.0028
2018-10-12,51.7944
2018-10-15,52.1697
2018-10-16,52.7174
2018-10-17,51.9801
2018-10-19,51.425
2018-10-22,50.7772
2018-10-23,50.1667
2018-10-24,50.3952
2018-10-25,50.251
2018-10-26,50.3325
2018-10-29,50.9297
2018-10-30,51.4475
2018-10-31,51.8851
2018-11-01,52.0587
2018-11-02,52.5668
2018-11-05,52.4327
2018-11-06,52.3747
2018-11-09,53.0344
2018-11-12,52.6627
2018-11-13,52.6014
2018-11-14,52.847
2018-11-15,52.6406
2018-11-16,52.5647
2018-11-19,53.029
2018-11-20,52.7118
2018-11-21,52.6805
2018-11-22,52.5867
2018-11-26,52.3692
2018-11-27,52.3787
2018-11-28,52.4448
2018-11-29,52.4969
2018-11-30,52.7422
2018-12-03,52.7747
2018-12-04,52.9458
2018-12-05,52.5267
2018-12-06,51.9051
2018-12-07,52.0078
2018-12-10,51.301
2018-12-11,51.6933
2018-12-12,52.6722
2018-12-13,53.0474
2018-12-14,53.0898
2018-12-17,53.2949
2018-12-18,53.4937
2018-12-19,54.0589
2018-12-20,54.1591
2018-12-21,53.5026
2018-12-24,52.8045
2018-12-26,52.817
2018-12-27,53.0365
2018-12-28,53.5178
2018-12-31,53.8265
2019-01-01,53.818
2019-01-02,53.7148
2019-01-03,53.5067
2019-01-04,53.3289
2019-01-07,53.4187
2019-01-08,53.2516
2019-01-09,53.2998
2019-01-10,53.2423
2019-01-11,53.1862
2019-01-14,53.1547
2019-01-15,53.2756
2019-01-16,53.2055
2019-01-17,53.1674
2019-01-18,53.071
2019-01-21,52.858
2019-01-22,52.5351
2019-01-23,52.2713
2019-01-24,52.2905
2019-01-25,51.8002
2019-01-28,51.0862
2019-01-29,51.0547
2019-01-30,51.0055
2019-01-31,51.3507
2019-02-01,51.2972
2019-02-04,51.0358
2019-02-05,50.7151
2019-02-06,50.5395
2019-02-07,50.8924
2019-02-08,50.5532
2019-02-11,50.1417
2019-02-12,49.9865
2019-02-13,49.9159
2019-02-14,50.0246
2019-02-15,49.8363
